type,interval_seconds
consecutive_scrolls,1.595
consecutive_scrolls,1.568
consecutive_scrolls,3.063
consecutive_scrolls,0.618
consecutive_scrolls,2.258
consecutive_scrolls,4.86
consecutive_scrolls,3.446
consecutive_scrolls,1.402
consecutive_scrolls,1.529
consecutive_scrolls,0.866
consecutive_scrolls,4.099
consecutive_scrolls,5.975
consecutive_scrolls,2.337
consecutive_scrolls,3.493
consecutive_scrolls,10.424
consecutive_scrolls,0.638
consecutive_scrolls,2.251
consecutive_scrolls,0.84
consecutive_scrolls,1.749
consecutive_scrolls,3.89
consecutive_scrolls,10.893
consecutive_scrolls,1.694
consecutive_scrolls,0.753
consecutive_scrolls,24.556
consecutive_scrolls,1.508
consecutive_scrolls,0.59
consecutive_scrolls,1.086
consecutive_scrolls,2.218
consecutive_scrolls,1.133
consecutive_scrolls,0.875
consecutive_scrolls,5.735
consecutive_scrolls,8.123
consecutive_scrolls,0.94
consecutive_scrolls,1.494
consecutive_scrolls,23.611
consecutive_scrolls,0.965
consecutive_scrolls,0.716
consecutive_scrolls,1.006
consecutive_scrolls,25.945
consecutive_scrolls,7.308
consecutive_scrolls,0.841
consecutive_scrolls,8.716
consecutive_scrolls,2.353
consecutive_scrolls,1.326
consecutive_scrolls,3.118
consecutive_scrolls,0.965
consecutive_scrolls,0.748
consecutive_scrolls,10.982
consecutive_scrolls,1.18
consecutive_scrolls,2.549
consecutive_scrolls,4.236
consecutive_scrolls,5.105
consecutive_scrolls,1.494
consecutive_scrolls,45.153
consecutive_scrolls,14.215
consecutive_scrolls,1.84
consecutive_scrolls,1.216
consecutive_scrolls,5.93
consecutive_scrolls,0.978
consecutive_scrolls,8.557
consecutive_scrolls,1.284
consecutive_scrolls,2.904
consecutive_scrolls,2.687
consecutive_scrolls,0.895
consecutive_scrolls,3.688
consecutive_scrolls,3.199
consecutive_scrolls,0.752
consecutive_scrolls,0.778
consecutive_scrolls,0.639
consecutive_scrolls,0.681
consecutive_scrolls,2.472
consecutive_scrolls,5.522
consecutive_scrolls,1.617
consecutive_scrolls,2.139
consecutive_scrolls,4.313
consecutive_scrolls,1.694
consecutive_scrolls,9.294
consecutive_scrolls,0.584
consecutive_scrolls,3.138
consecutive_scrolls,3.967
consecutive_scrolls,2.778
consecutive_scrolls,1.033
consecutive_scrolls,0.611
consecutive_scrolls,0.988
consecutive_scrolls,0.909
consecutive_scrolls,29.475
consecutive_scrolls,0.904
consecutive_scrolls,0.546
consecutive_scrolls,0.682
consecutive_scrolls,0.673
consecutive_scrolls,0.847
consecutive_scrolls,1.277
consecutive_scrolls,0.555
consecutive_scrolls,1.043
consecutive_scrolls,2.133
consecutive_scrolls,0.723
consecutive_scrolls,0.589
consecutive_scrolls,2.333
consecutive_scrolls,0.903
consecutive_scrolls,0.58
consecutive_scrolls,0.656
consecutive_scrolls,1.104
consecutive_scrolls,0.611
consecutive_scrolls,0.743
consecutive_scrolls,0.827
consecutive_scrolls,0.867
consecutive_scrolls,1.577
consecutive_scrolls,1.66
consecutive_scrolls,1.228
consecutive_scrolls,0.751
consecutive_scrolls,0.736
consecutive_scrolls,1.959
consecutive_scrolls,0.569
consecutive_scrolls,1.855
consecutive_scrolls,0.938
consecutive_scrolls,2.27
consecutive_scrolls,4.639
consecutive_scrolls,2.187
consecutive_scrolls,1.348
consecutive_scrolls,9.749
consecutive_scrolls,0.729
consecutive_scrolls,1.098
consecutive_scrolls,0.506
consecutive_scrolls,14.542
consecutive_scrolls,0.667
consecutive_scrolls,0.744
consecutive_scrolls,0.867
consecutive_scrolls,46.407
consecutive_scrolls,2.385
consecutive_scrolls,0.612
consecutive_scrolls,1.347
consecutive_scrolls,5.126
consecutive_scrolls,1.387
consecutive_scrolls,10.371
consecutive_scrolls,1.324
consecutive_scrolls,1.118
consecutive_scrolls,1.146
consecutive_scrolls,8.474
consecutive_scrolls,0.597
consecutive_scrolls,6.025
consecutive_scrolls,0.654
consecutive_scrolls,20.168
consecutive_scrolls,0.985
consecutive_scrolls,40.803
consecutive_scrolls,1.316
consecutive_scrolls,6.75
consecutive_scrolls,3.083
consecutive_scrolls,0.937
consecutive_scrolls,0.841
consecutive_scrolls,0.826
consecutive_scrolls,1.542
consecutive_scrolls,1.549
consecutive_scrolls,2.247
consecutive_scrolls,2.342
consecutive_scrolls,1.14
consecutive_scrolls,2.41
consecutive_scrolls,2.986
consecutive_scrolls,1.506
consecutive_scrolls,3.354
consecutive_scrolls,0.98
consecutive_scrolls,1.097
consecutive_scrolls,0.743
consecutive_scrolls,11.515
consecutive_scrolls,7.996
consecutive_scrolls,0.546
consecutive_scrolls,0.603
consecutive_scrolls,12.035
consecutive_scrolls,0.923
consecutive_scrolls,0.57
consecutive_scrolls,0.752
consecutive_scrolls,0.511
consecutive_scrolls,0.993
consecutive_scrolls,3.029
consecutive_scrolls,7.219
consecutive_scrolls,2.323
consecutive_scrolls,1.084
consecutive_scrolls,2.028
consecutive_scrolls,3.289
consecutive_scrolls,0.526
consecutive_scrolls,4.011
consecutive_scrolls,0.712
consecutive_scrolls,1.982
consecutive_scrolls,1.271
consecutive_scrolls,2.687
consecutive_scrolls,1.712
consecutive_scrolls,0.556
consecutive_scrolls,0.565
consecutive_scrolls,0.709
consecutive_scrolls,3.465
consecutive_scrolls,1.889
consecutive_scrolls,1.347
consecutive_scrolls,0.771
consecutive_scrolls,0.952
consecutive_scrolls,0.707
consecutive_scrolls,0.66
consecutive_scrolls,0.706
consecutive_scrolls,15.075
consecutive_scrolls,0.659
consecutive_scrolls,0.63
consecutive_scrolls,0.556
consecutive_scrolls,0.59
consecutive_scrolls,3.369
consecutive_scrolls,4.096
consecutive_scrolls,1.479
consecutive_scrolls,2.389
consecutive_scrolls,1.812
consecutive_scrolls,1.514
consecutive_scrolls,0.765
consecutive_scrolls,1.313
consecutive_scrolls,2.353
consecutive_scrolls,3.772
consecutive_scrolls,13.264
consecutive_scrolls,2.069
consecutive_scrolls,7.389
consecutive_scrolls,0.596
consecutive_scrolls,2.784
consecutive_scrolls,1.036
consecutive_scrolls,1.021
consecutive_scrolls,6.049
consecutive_scrolls,1.048
consecutive_scrolls,0.59
consecutive_scrolls,0.807
consecutive_scrolls,2.527
consecutive_scrolls,1.43
consecutive_scrolls,0.806
consecutive_scrolls,1.361
consecutive_scrolls,16.266
consecutive_scrolls,1.457
consecutive_scrolls,1.671
consecutive_scrolls,2.186
consecutive_scrolls,3.236
consecutive_scrolls,13.001
consecutive_scrolls,10.686
consecutive_scrolls,11.559
consecutive_scrolls,20.491
consecutive_scrolls,2.222
consecutive_scrolls,9.533
consecutive_scrolls,2.391
consecutive_scrolls,1.951
consecutive_scrolls,0.801
consecutive_scrolls,0.817
consecutive_scrolls,1.479
consecutive_scrolls,0.924
consecutive_scrolls,0.506
consecutive_scrolls,11.659
consecutive_scrolls,4.742
consecutive_scrolls,0.524
consecutive_scrolls,14.153
consecutive_scrolls,4.972
consecutive_scrolls,0.68
consecutive_scrolls,1.084
consecutive_scrolls,1.166
consecutive_scrolls,1.036
consecutive_scrolls,0.57
consecutive_scrolls,2.423
consecutive_scrolls,0.645
consecutive_scrolls,9.62
consecutive_scrolls,5.422
consecutive_scrolls,8.68
consecutive_scrolls,0.556
consecutive_scrolls,4.508
consecutive_scrolls,0.597
consecutive_scrolls,0.591
consecutive_scrolls,1.61
consecutive_scrolls,6.844
consecutive_scrolls,0.545
consecutive_scrolls,4.125
consecutive_scrolls,1.681
consecutive_scrolls,0.632
consecutive_scrolls,0.827
consecutive_scrolls,0.597
consecutive_scrolls,1.277
consecutive_scrolls,1.406
consecutive_scrolls,1.545
consecutive_scrolls,0.639
consecutive_scrolls,0.993
consecutive_scrolls,0.513
consecutive_scrolls,0.576
consecutive_scrolls,20.544
consecutive_scrolls,0.665
consecutive_scrolls,0.639
consecutive_scrolls,0.592
consecutive_scrolls,2.374
consecutive_scrolls,4.389
consecutive_scrolls,0.798
consecutive_scrolls,1.351
consecutive_scrolls,0.628
consecutive_scrolls,0.805
consecutive_scrolls,0.945
consecutive_scrolls,0.723
consecutive_scrolls,0.77
consecutive_scrolls,0.805
consecutive_scrolls,0.744
consecutive_scrolls,0.986
consecutive_scrolls,0.768
consecutive_scrolls,0.616
consecutive_scrolls,2.704
consecutive_scrolls,0.829
consecutive_scrolls,1.063
consecutive_scrolls,0.626
consecutive_scrolls,1.137
consecutive_scrolls,1.924
consecutive_scrolls,1.554
consecutive_scrolls,0.561
consecutive_scrolls,0.606
consecutive_scrolls,0.679
consecutive_scrolls,1.005
consecutive_scrolls,22.454
consecutive_scrolls,0.548
consecutive_scrolls,0.611
consecutive_scrolls,1.757
consecutive_scrolls,0.779
consecutive_scrolls,0.623
consecutive_scrolls,7.133
consecutive_scrolls,2.632
consecutive_scrolls,3.84
consecutive_scrolls,5.77
consecutive_scrolls,1.304
consecutive_scrolls,1.911
consecutive_scrolls,3.833
consecutive_scrolls,16.4
consecutive_scrolls,0.9
consecutive_scrolls,1.77
consecutive_scrolls,1.054
consecutive_scrolls,1.085
consecutive_scrolls,1.068
consecutive_scrolls,1.167
consecutive_scrolls,0.586
consecutive_scrolls,0.526
consecutive_scrolls,1.228
consecutive_scrolls,0.868
consecutive_scrolls,0.785
consecutive_scrolls,0.652
consecutive_scrolls,1.236
consecutive_scrolls,5.564
consecutive_scrolls,0.597
consecutive_scrolls,0.757
consecutive_scrolls,1.729
consecutive_scrolls,1.355
consecutive_scrolls,1.312
consecutive_scrolls,1.046
consecutive_scrolls,1.655
consecutive_scrolls,1.007
consecutive_scrolls,2.073
consecutive_scrolls,3.757
consecutive_scrolls,1.216
consecutive_scrolls,1.034
consecutive_scrolls,6.084
consecutive_scrolls,0.68
consecutive_scrolls,1.854
consecutive_scrolls,2.354
consecutive_scrolls,0.543
consecutive_scrolls,0.874
consecutive_scrolls,0.861
consecutive_scrolls,0.813
consecutive_scrolls,4.985
consecutive_scrolls,0.938
consecutive_scrolls,1.146
consecutive_scrolls,1.403
consecutive_scrolls,0.993
consecutive_scrolls,0.668
consecutive_scrolls,0.725
consecutive_scrolls,0.53
consecutive_scrolls,6.586
consecutive_scrolls,1.616
consecutive_scrolls,5.744
consecutive_scrolls,1.131
consecutive_scrolls,2.209
consecutive_scrolls,1.18
consecutive_scrolls,2.029
consecutive_scrolls,1.228
consecutive_scrolls,1.786
consecutive_scrolls,4.757
consecutive_scrolls,2.805
consecutive_scrolls,1.271
consecutive_scrolls,0.666
consecutive_scrolls,0.549
consecutive_scrolls,0.938
consecutive_scrolls,0.706
consecutive_scrolls,0.759
consecutive_scrolls,0.875
consecutive_scrolls,7.24
consecutive_scrolls,1.656
consecutive_scrolls,1.458
consecutive_scrolls,23.021
consecutive_scrolls,2.34
consecutive_scrolls,0.603
consecutive_scrolls,1.186
consecutive_scrolls,3.994
consecutive_scrolls,8.597
consecutive_scrolls,3.494
consecutive_scrolls,2.917
consecutive_scrolls,3.623
consecutive_scrolls,24.445
consecutive_scrolls,19.896
consecutive_scrolls,5.481
consecutive_scrolls,1.222
consecutive_scrolls,0.707
consecutive_scrolls,3.78
consecutive_scrolls,0.972
consecutive_scrolls,11.076
consecutive_scrolls,4.243
consecutive_scrolls,0.59
consecutive_scrolls,0.708
consecutive_scrolls,0.779
consecutive_scrolls,0.894
consecutive_scrolls,4.687
consecutive_scrolls,6.967
consecutive_scrolls,1.044
consecutive_scrolls,0.663
consecutive_scrolls,2.82
consecutive_scrolls,1.013
consecutive_scrolls,1.579
consecutive_scrolls,0.562
consecutive_scrolls,9.979
consecutive_scrolls,9.207
consecutive_scrolls,0.978
consecutive_scrolls,2.849
consecutive_scrolls,34.571
consecutive_scrolls,0.701
consecutive_scrolls,1.437
consecutive_scrolls,3.446
consecutive_scrolls,6.152
consecutive_scrolls,0.679
consecutive_scrolls,15.641
consecutive_scrolls,0.964
consecutive_scrolls,3.236
consecutive_scrolls,10.175
consecutive_scrolls,11.707
consecutive_scrolls,0.751
consecutive_scrolls,0.79
consecutive_scrolls,5.335
consecutive_scrolls,0.981
consecutive_scrolls,0.65
consecutive_scrolls,9.557
consecutive_scrolls,1.575
consecutive_scrolls,0.689
consecutive_scrolls,3.575
consecutive_scrolls,1.163
consecutive_scrolls,1.518
consecutive_scrolls,2.251
consecutive_scrolls,1.166
consecutive_scrolls,3.014
consecutive_scrolls,1.826
consecutive_scrolls,4.598
consecutive_scrolls,0.645
consecutive_scrolls,1.646
consecutive_scrolls,1.437
consecutive_scrolls,0.438
consecutive_scrolls,1.964
consecutive_scrolls,1.528
consecutive_scrolls,0.826
consecutive_scrolls,1.202
consecutive_scrolls,0.724
consecutive_scrolls,0.693
consecutive_scrolls,0.677
consecutive_scrolls,0.788
consecutive_scrolls,2.063
consecutive_scrolls,0.655
consecutive_scrolls,0.636
consecutive_scrolls,1.744
consecutive_scrolls,1.146
consecutive_scrolls,7.819
consecutive_scrolls,3.18
consecutive_scrolls,0.606
consecutive_scrolls,3.29
consecutive_scrolls,3.618
consecutive_scrolls,2.202
consecutive_scrolls,1.424
consecutive_scrolls,1.95
consecutive_scrolls,0.633
consecutive_scrolls,0.826
consecutive_scrolls,0.738
consecutive_scrolls,0.533
consecutive_scrolls,1.056
consecutive_scrolls,0.674
consecutive_scrolls,1.201
consecutive_scrolls,1.069
consecutive_scrolls,0.715
consecutive_scrolls,1.532
consecutive_scrolls,1.649
consecutive_scrolls,0.639
consecutive_scrolls,0.617
consecutive_scrolls,6.229
consecutive_scrolls,1.459
consecutive_scrolls,3.423
consecutive_scrolls,1.322
consecutive_scrolls,1.118
consecutive_scrolls,1.146
consecutive_scrolls,2.657
consecutive_scrolls,0.989
consecutive_scrolls,3.618
consecutive_scrolls,46.423
consecutive_scrolls,4.174
consecutive_scrolls,0.619
consecutive_scrolls,5.005
consecutive_scrolls,1.3
consecutive_scrolls,2.84
consecutive_scrolls,4.578
consecutive_scrolls,1.825
consecutive_scrolls,5.819
consecutive_scrolls,25.868
consecutive_scrolls,3.466
consecutive_scrolls,1.138
consecutive_scrolls,3.612
consecutive_scrolls,1.083
consecutive_scrolls,0.987
consecutive_scrolls,19.534
consecutive_scrolls,25.466
consecutive_scrolls,0.649
consecutive_scrolls,1.329
consecutive_scrolls,10.978
consecutive_scrolls,4.786
consecutive_scrolls,7.89
consecutive_scrolls,1.034
consecutive_scrolls,0.854
consecutive_scrolls,1.598
consecutive_scrolls,17.504
consecutive_scrolls,1.155
consecutive_scrolls,0.924
consecutive_scrolls,0.709
consecutive_scrolls,1.007
consecutive_scrolls,2.041
consecutive_scrolls,0.958
consecutive_scrolls,5.855
consecutive_scrolls,2.355
consecutive_scrolls,0.639
consecutive_scrolls,0.63
consecutive_scrolls,0.925
consecutive_scrolls,2.055
consecutive_scrolls,0.806
consecutive_scrolls,11.366
consecutive_scrolls,8.117
consecutive_scrolls,1.412
consecutive_scrolls,0.931
consecutive_scrolls,0.687
consecutive_scrolls,9.979
consecutive_scrolls,1.161
consecutive_scrolls,1.396
consecutive_scrolls,0.867
consecutive_scrolls,1.181
consecutive_scrolls,0.91
consecutive_scrolls,3.062
consecutive_scrolls,0.91
consecutive_scrolls,2.239
consecutive_scrolls,5.472
consecutive_scrolls,1.691
consecutive_scrolls,9.724
consecutive_scrolls,1.382
consecutive_scrolls,0.614
consecutive_scrolls,2.156
consecutive_scrolls,3.292
consecutive_scrolls,0.64
consecutive_scrolls,0.957
consecutive_scrolls,1.924
consecutive_scrolls,0.903
consecutive_scrolls,1.006
consecutive_scrolls,1.007
consecutive_scrolls,0.764
consecutive_scrolls,0.889
consecutive_scrolls,9.118
consecutive_scrolls,4.938
consecutive_scrolls,10.028
consecutive_scrolls,4.547
consecutive_scrolls,0.751
consecutive_scrolls,0.944
consecutive_scrolls,3.609
consecutive_scrolls,16.855
consecutive_scrolls,1.11
consecutive_scrolls,8.769
consecutive_scrolls,0.755
consecutive_scrolls,1.111
consecutive_scrolls,6.174
consecutive_scrolls,2.381
consecutive_scrolls,1.027
consecutive_scrolls,0.626
consecutive_scrolls,10.688
consecutive_scrolls,1.722
consecutive_scrolls,1.306
consecutive_scrolls,0.972
consecutive_scrolls,0.681
consecutive_scrolls,1.596
consecutive_scrolls,16.966
consecutive_scrolls,3.618
consecutive_scrolls,11.736
consecutive_scrolls,6.021
consecutive_scrolls,27.399
consecutive_scrolls,2.139
consecutive_scrolls,4.506
consecutive_scrolls,1.896
consecutive_scrolls,1.639
consecutive_scrolls,24.247
consecutive_scrolls,0.969
consecutive_scrolls,0.624
consecutive_scrolls,1.118
consecutive_scrolls,1.212
consecutive_scrolls,0.553
consecutive_scrolls,5.041
consecutive_scrolls,2.762
consecutive_scrolls,4.878
consecutive_scrolls,4.541
consecutive_scrolls,0.708
consecutive_scrolls,2.042
consecutive_scrolls,1.459
consecutive_scrolls,1.34
consecutive_scrolls,1.549
consecutive_scrolls,0.624
consecutive_scrolls,1.639
consecutive_scrolls,0.675
consecutive_scrolls,0.713
consecutive_scrolls,2.066
consecutive_scrolls,1.073
consecutive_scrolls,5.887
consecutive_scrolls,2.288
consecutive_scrolls,0.632
consecutive_scrolls,0.75
consecutive_scrolls,0.639
consecutive_scrolls,0.638
consecutive_scrolls,4.375
consecutive_scrolls,4.648
consecutive_scrolls,37.763
consecutive_scrolls,0.789
consecutive_scrolls,0.732
consecutive_scrolls,0.797
consecutive_scrolls,1.605
consecutive_scrolls,1.965
consecutive_scrolls,1.153
consecutive_scrolls,0.667
consecutive_scrolls,0.521
consecutive_scrolls,0.965
consecutive_scrolls,0.639
consecutive_scrolls,0.764
consecutive_scrolls,11.431
consecutive_scrolls,1.983
consecutive_scrolls,1.338
consecutive_scrolls,0.894
consecutive_scrolls,0.839
consecutive_scrolls,3.174
consecutive_scrolls,1.168
consecutive_scrolls,0.833
consecutive_scrolls,4.612
consecutive_scrolls,2.915
consecutive_scrolls,0.792
consecutive_scrolls,1.819
consecutive_scrolls,2.369
consecutive_scrolls,9.715
consecutive_scrolls,0.994
consecutive_scrolls,1.214
consecutive_scrolls,0.889
consecutive_scrolls,0.882
consecutive_scrolls,8.944
consecutive_scrolls,0.701
consecutive_scrolls,21.64
consecutive_scrolls,2.208
consecutive_scrolls,0.855
consecutive_scrolls,1.006
consecutive_scrolls,4.536
consecutive_scrolls,0.791
consecutive_scrolls,42.75
consecutive_scrolls,1.02
consecutive_scrolls,12.55
consecutive_scrolls,3.194
consecutive_scrolls,1.327
consecutive_scrolls,3.819
consecutive_scrolls,1.396
consecutive_scrolls,2.055
consecutive_scrolls,1.32
consecutive_scrolls,1.708
consecutive_scrolls,0.66
consecutive_scrolls,0.694
consecutive_scrolls,5.995
consecutive_scrolls,0.861
consecutive_scrolls,3.414
consecutive_scrolls,0.555
consecutive_scrolls,0.57
consecutive_scrolls,1.673
consecutive_scrolls,13.833
consecutive_scrolls,2.243
consecutive_scrolls,0.778
consecutive_scrolls,5.327
consecutive_scrolls,0.895
consecutive_scrolls,2.633
consecutive_scrolls,1.673
consecutive_scrolls,0.764
consecutive_scrolls,0.709
consecutive_scrolls,6.367
consecutive_scrolls,6.195
consecutive_scrolls,1.632
consecutive_scrolls,2.174
consecutive_scrolls,1.139
consecutive_scrolls,0.993
consecutive_scrolls,0.577
consecutive_scrolls,0.554
consecutive_scrolls,12.987
consecutive_scrolls,5.73
consecutive_scrolls,17.128
consecutive_scrolls,1.162
consecutive_scrolls,0.627
consecutive_scrolls,1.65
consecutive_scrolls,0.869
consecutive_scrolls,0.715
consecutive_scrolls,3.285
consecutive_scrolls,0.658
consecutive_scrolls,1.515
consecutive_scrolls,13.737
consecutive_scrolls,9.541
consecutive_scrolls,1.597
consecutive_scrolls,2.444
consecutive_scrolls,11.583
consecutive_scrolls,1.061
consecutive_scrolls,1.787
consecutive_scrolls,5.833
consecutive_scrolls,1.713
consecutive_scrolls,0.489
consecutive_scrolls,1.889
consecutive_scrolls,2.979
consecutive_scrolls,3.318
consecutive_scrolls,2.757
consecutive_scrolls,2.28
consecutive_scrolls,1.318
consecutive_scrolls,9.938
consecutive_scrolls,0.882
consecutive_scrolls,2.891
consecutive_scrolls,2.233
consecutive_scrolls,1.125
consecutive_scrolls,1.292
consecutive_scrolls,2.305
consecutive_scrolls,2.535
consecutive_scrolls,1.029
consecutive_scrolls,1.069
consecutive_scrolls,1.896
consecutive_scrolls,9.198
consecutive_scrolls,1.121
consecutive_scrolls,0.82
consecutive_scrolls,0.756
consecutive_scrolls,2.008
